,timestamp,sensor,target,socket,cpu,INSTRUCTION_RETIRED,LLC_MISSES,UNHALTED_CORE_CYCLES,UNHALTED_REFERENCE_CYCLES,time_enabled,time_running
329,1691184505683,sensor,,0,6,5921180,337958,15047184,54242370,27967153508,27967153508
330,1691184505683,sensor,,0,7,4274887,428364,12384451,45817824,27967112995,27967112995
331,1691184505683,sensor,,0,8,2965040,326293,12998138,47584524,27967093194,27967093194
332,1691184505683,sensor,,0,9,111342538,677586,64822936,84441240,27967057336,27967057336
333,1691184505683,sensor,,0,0,10175501,844797,31567475,116871534,27967021584,27967021584
334,1691184505683,sensor,,0,1,5509450,309258,12145442,44950230,27966986212,27966986212
335,1691184505683,sensor,,0,2,21167135,532339,24760059,89865282,27967007538,27967007538
336,1691184506683,sensor,,0,3,3818266,369087,12648453,47307390,28967500207,28967500207
337,1691184506683,sensor,,0,11,11056675,234579,12440875,46567248,28967503871,28967503871
338,1691184506683,sensor,,0,10,5903385,308753,19791706,73965138,28967432798,28967432798
339,1691184506683,sensor,,0,4,13666335,769057,33463170,124879638,28967467267,28967467267
340,1691184506683,sensor,,0,5,4403374,138653,5505941,20628114,28967422191,28967422191
341,1691184506683,sensor,,0,6,7201410,300311,16457854,61371570,28967426866,28967426866
342,1691184506683,sensor,,0,7,4457037,408402,12749669,47455746,28967386467,28967386467
343,1691184506683,sensor,,0,8,1222272,131755,5845798,21535410,28967353043,28967353043
344,1691184506683,sensor,,0,9,2500173,142142,7970261,28578420,28967321004,28967321004
345,1691184506683,sensor,,0,0,7146010,480117,24008173,89627070,28967295599,28967295599
346,1691184506683,sensor,,0,1,66594451,423185,36661978,68572140,28967263375,28967263375
347,1691184506683,sensor,,0,2,21520330,512175,24204178,89444160,28967278872,28967278872
348,1691184507684,sensor,,0,3,2385241,48338,3153780,11821134,29967838143,29967838143
349,1691184507684,sensor,,0,11,6767559,439817,22522019,73131006,29967859673,29967859673
350,1691184507684,sensor,,0,10,164920127,1427084,136174209,156944502,29967802869,29967802869
351,1691184507684,sensor,,0,4,9870170,669687,30169972,103666914,29967824758,29967824758
352,1691184507684,sensor,,0,5,10327530,179954,11695135,34759608,29967787581,29967787581
353,1691184507684,sensor,,0,6,16525661,522190,27663651,85289958,29967794136,29967794136
354,1691184507684,sensor,,0,7,4489068,428968,13307117,47863764,29967746598,29967746598
355,1691184507684,sensor,,0,8,4099161,308023,13408806,44429424,29967712260,29967712260
356,1691184507684,sensor,,0,9,109746412,602587,63930097,79450020,29967688181,29967688181
357,1691184507684,sensor,,0,0,4554088,269087,17198611,56279496,29967655940,29967655940
358,1691184507684,sensor,,0,1,70721348,500677,41039763,81634722,29967623789,29967623789
359,1691184507684,sensor,,0,2,22747468,602714,26265072,91725816,29967652329,29967652329
360,1691184508684,sensor,,0,3,3307868,178849,9281574,33156084,30968143523,30968143523
361,1691184508684,sensor,,0,11,5935284,344082,16327386,60897720,30968158522,30968158522
362,1691184508684,sensor,,0,10,71264719,640656,47233753,104682396,30968113416,30968113416
363,1691184508684,sensor,,0,4,5200642,295065,16170287,59891130,30968150202,30968150202
364,1691184508684,sensor,,0,5,24189312,78977,8898732,32732778,30968128064,30968128064
365,1691184508684,sensor,,0,6,11474030,713328,31148545,113591868,30968136708,30968136708
366,1691184508684,sensor,,0,7,4724931,452544,14354987,52432926,30968100017,30968100017
367,1691184508684,sensor,,0,8,11372600,430006,18437768,68325192,30968067686,30968067686
368,1691184508684,sensor,,0,9,109697740,622390,63665383,82347564,30968025806,30968025806
369,1691184508684,sensor,,0,0,7182209,473190,20383809,74980230,30967965688,30967965688
370,1691184508684,sensor,,0,1,4854937,205974,9437584,34546200,30967964284,30967964284
371,1691184508684,sensor,,0,2,23598561,570541,29847423,110425614,30967974847,30967974847
372,1691184509684,sensor,,0,3,4232684,261488,12584892,46589088,31968468004,31968468004
373,1691184509684,sensor,,0,11,6159646,499813,19825842,73585434,31968478002,31968478002
374,1691184509684,sensor,,0,10,4534007,410817,16164573,59100678,31968406490,31968406490
375,1691184509684,sensor,,0,4,6265726,354848,16907779,62822214,31968442647,31968442647
376,1691184509684,sensor,,0,5,3690228,75636,3869408,13505700,31968394636,31968394636
377,1691184509684,sensor,,0,6,10139087,751242,28255422,104709462,31968387607,31968387607
378,1691184509684,sensor,,0,7,4482460,459613,14696730,54754362,31968352555,31968352555
379,1691184509684,sensor,,0,8,2803061,306284,12475739,46040436,31968323597,31968323597
380,1691184509684,sensor,,0,9,2471589,145974,7177383,24923184,31968295258,31968295258
381,1691184509684,sensor,,0,0,5306982,377104,16441645,60831030,31968250515,31968250515
382,1691184509684,sensor,,0,1,62529193,265987,29461714,41308956,31968216107,31968216107
383,1691184509684,sensor,,0,2,21208682,431743,22475894,83055414,31968228622,31968228622
384,1691184510685,sensor,,0,3,4449082,331126,13031172,47443812,32968872452,32968872452
385,1691184510685,sensor,,0,11,5635647,450059,20685677,72555288,32968897136,32968897136
386,1691184510685,sensor,,0,10,4054226,350101,17230057,59438340,32968828436,32968828436
387,1691184510685,sensor,,0,4,3562010,254918,13197370,47719698,32968861361,32968861361
388,1691184510685,sensor,,0,5,4217999,106455,5152184,18647538,32968822585,32968822585
389,1691184510685,sensor,,0,6,5238547,252542,14439180,51460656,32968829753,32968829753
390,1691184510685,sensor,,0,7,10100634,761897,25789803,93869490,32968789033,32968789033
391,1691184510685,sensor,,0,8,4212609,397397,17410950,63157146,32968756078,32968756078
392,1691184510685,sensor,,0,9,110174321,615983,64403946,82153812,32968726167,32968726167
393,1691184510685,sensor,,0,0,3335575,209230,12580783,44633784,32968692649,32968692649
394,1691184510685,sensor,,0,1,64796700,445385,36431493,59932002,32968670029,32968670029
395,1691184510685,sensor,,0,2,21128856,457631,21798745,79855074,32968710428,32968710428
396,1691184511685,sensor,,0,3,4270745,379750,12642950,46388316,33969265517,33969265517
397,1691184511685,sensor,,0,11,4308355,370778,15828806,56702490,33969276627,33969276627
398,1691184511685,sensor,,0,10,3436140,265251,14559963,52461318,33969205919,33969205919
399,1691184511685,sensor,,0,4,4748479,325021,17171559,62472384,33969241298,33969241298
400,1691184511685,sensor,,0,5,4559647,131396,6035483,21476598,33969195839,33969195839
401,1691184511685,sensor,,0,6,5070733,272202,14308654,51079704,33969192541,33969192541
402,1691184511685,sensor,,0,7,9676143,778987,25225213,92666340,33969154477,33969154477
403,1691184511685,sensor,,0,8,12141958,412355,16269616,59080398,33969127464,33969127464
404,1691184511685,sensor,,0,9,110026765,605626,64104098,82325880,33969101778,33969101778
405,1691184511685,sensor,,0,0,13968089,227584,16561241,47226660,33969075910,33969075910
406,1691184511685,sensor,,0,1,56613759,509626,35654841,77839866,33969041187,33969041187
407,1691184511685,sensor,,0,2,25546430,541501,25837549,94658148,33969057604,33969057604
408,1691184512685,sensor,,0,3,4077921,276809,12556326,45740838,34969686578,34969686578
409,1691184512685,sensor,,0,11,3888309,378998,15749245,57681858,34969660046,34969660046
410,1691184512685,sensor,,0,10,29399178,343670,21683816,66208038,34969577082,34969577082
411,1691184512685,sensor,,0,4,4911976,413727,17333465,63756420,34969612985,34969612985
412,1691184512685,sensor,,0,5,4417682,145766,5415731,20309874,34969567224,34969567224
413,1691184512685,sensor,,0,6,1834807,142157,7931687,29267004,34969588097,34969588097
414,1691184512685,sensor,,0,7,8870694,717712,22611563,82252170,34969554193,34969554193
415,1691184512685,sensor,,0,8,5863502,575572,22809448,83851638,34969524607,34969524607
416,1691184512685,sensor,,0,9,2154600,132706,6879387,24560718,34969487229,34969487229
417,1691184512685,sensor,,0,0,64747797,479699,40078928,79741038,34969445414,34969445414
418,1691184512685,sensor,,0,1,6124145,316728,11896190,41554422,34969411092,34969411092
419,1691184512685,sensor,,0,2,22020939,598001,26171039,97079190,34969445250,34969445250
420,1691184513686,sensor,,0,3,7515341,296940,15858626,57748704,35969860012,35969860012
421,1691184513686,sensor,,0,11,7164852,362551,23032129,84519084,35969856154,35969856154
422,1691184513686,sensor,,0,10,6598598,259231,16937277,62922756,35969775407,35969775407
423,1691184513686,sensor,,0,4,9478969,465301,26470092,92622348,35969810187,35969810187
424,1691184513686,sensor,,0,5,15866885,235793,14738942,54676830,35969768075,35969768075
425,1691184513686,sensor,,0,6,8066091,194028,13248943,47806434,35969765581,35969765581
426,1691184513686,sensor,,0,7,9704311,561498,22438821,80543112,35969725812,35969725812
427,1691184513686,sensor,,0,8,5408215,332590,17434283,63545430,35969700851,35969700851
428,1691184513686,sensor,,0,9,138259094,652600,77071059,127568064,35969671760,35969671760
429,1691184513686,sensor,,0,0,8055617,358519,23110147,84439134,35969635636,35969635636
430,1691184513686,sensor,,0,1,70221367,504380,44350869,95610918,35969594280,35969594280
431,1691184513686,sensor,,0,2,27441609,372229,28886605,99831342,35969604941,35969604941
432,1691184514686,sensor,,0,3,4734562,459485,15447508,55053102,36970247095,36970247095
433,1691184514686,sensor,,0,11,63485025,434873,36804901,68200782,36970256704,36970256704
434,1691184514686,sensor,,0,10,3925917,264619,12670916,46355712,36970186621,36970186621
435,1691184514686,sensor,,0,4,6518537,488531,24471507,89533704,36970221594,36970221594
436,1691184514686,sensor,,0,5,11385809,185762,8808739,32149338,36970177574,36970177574
437,1691184514686,sensor,,0,6,2927777,152720,9334954,33274878,36970133878,36970133878
438,1691184514686,sensor,,0,7,8604444,683107,21400214,77935806,36970086212,36970086212
439,1691184514686,sensor,,0,8,2483711,240453,10774116,39255528,36970047902,36970047902
440,1691184514686,sensor,,0,9,108260002,524085,60145301,69020094,36970014559,36970014559
441,1691184514686,sensor,,0,0,6174705,509834,21639994,79425840,36969983207,36969983207
442,1691184514686,sensor,,0,1,7449385,400327,19402319,70901844,36969947627,36969947627
443,1691184514686,sensor,,0,2,23432861,499409,28586424,104673192,36969963218,36969963218
444,1691184515686,sensor,,0,3,4994370,400779,12960114,47768526,37970520070,37970520070
445,1691184515686,sensor,,0,11,63804761,552578,39985166,76606686,37970533074,37970533074
446,1691184515686,sensor,,0,10,5718113,372118,18759494,68734224,37970461162,37970461162
447,1691184515686,sensor,,0,4,6270378,540331,22360991,82641780,37970496086,37970496086
448,1691184515686,sensor,,0,5,4418791,120575,5485762,19712316,37970449794,37970449794
449,1691184515686,sensor,,0,6,1471617,86046,6708374,24869130,37970486395,37970486395
450,1691184515686,sensor,,0,7,8528955,648409,21157589,77846340,37970438820,37970438820
451,1691184515686,sensor,,0,8,5458532,345279,14641303,53929590,37970405198,37970405198
452,1691184515686,sensor,,0,9,2452810,93304,5469954,18276492,37970364115,37970364115
453,1691184515686,sensor,,0,0,3768457,296477,13738151,50577072,37970327130,37970327130
454,1691184515686,sensor,,0,1,12299474,539526,25184079,92830140,37970295733,37970295733
455,1691184515686,sensor,,0,2,22420559,443561,25063932,93155946,37970332355,37970332355
456,1691184516687,sensor,,0,3,4265175,304414,12606357,45659250,38970734323,38970734323
457,1691184516687,sensor,,0,11,6078252,617681,19704067,71175858,38970761543,38970761543
458,1691184516687,sensor,,0,10,7392637,572155,25465779,93424656,38970689182,38970689182
459,1691184516687,sensor,,0,4,4888036,394428,18136314,66217476,38970725242,38970725242
460,1691184516687,sensor,,0,5,11896423,237547,11652026,38015016,38970679104,38970679104
461,1691184516687,sensor,,0,6,1715337,93609,7446091,25347816,38970682767,38970682767
462,1691184516687,sensor,,0,7,8819008,716553,22191677,80667522,38970641579,38970641579
463,1691184516687,sensor,,0,8,2868492,303358,12567942,46247682,38970613009,38970613009
464,1691184516687,sensor,,0,9,108288038,539989,60111139,67667418,38970582710,38970582710
465,1691184516687,sensor,,0,0,935342,83278,4557429,16632720,38970552385,38970552385
466,1691184516687,sensor,,0,1,64358127,441271,35539983,62774634,38970523082,38970523082
467,1691184516687,sensor,,0,2,24379809,528727,28387849,97308744,38970547247,38970547247
468,1691184517687,sensor,,0,3,4076414,176670,11235911,40947738,39971122787,39971122787
469,1691184517687,sensor,,0,11,6459366,521373,17933391,64748424,39971146600,39971146600
470,1691184517687,sensor,,0,10,8697759,692707,29584927,107458494,39971084569,39971084569
471,1691184517687,sensor,,0,4,4487767,244417,15739808,57301842,39971118094,39971118094
472,1691184517687,sensor,,0,5,4458058,142135,5787351,20937072,39971073950,39971073950
473,1691184517687,sensor,,0,6,2634338,162162,10068426,35006478,39971080774,39971080774
474,1691184517687,sensor,,0,7,9185690,671182,23368519,83931744,39971039989,39971039989
475,1691184517687,sensor,,0,8,4372036,335910,14821267,54007356,39971017651,39971017651
476,1691184517687,sensor,,0,9,108353568,530729,60276899,68005782,39970989030,39970989030
477,1691184517687,sensor,,0,0,62796168,334943,33502200,52833144,39970955851,39970955851
478,1691184517687,sensor,,0,1,11402786,243143,10740987,37416132,39970926965,39970926965
479,1691184517687,sensor,,0,2,22177087,363628,21687612,76684842,39970951711,39970951711
480,1691184518687,sensor,,0,3,1458194,68675,3733197,13811460,40971493757,40971493757
481,1691184518687,sensor,,0,11,7798813,395525,17880078,66722682,40971522107,40971522107
482,1691184518687,sensor,,0,10,67538856,846108,51608697,121810494,40971447946,40971447946
483,1691184518687,sensor,,0,4,3885798,243635,14054969,51954396,40971483395,40971483395
484,1691184518687,sensor,,0,5,8790035,168515,7442824,27916356,40971439934,40971439934
485,1691184518687,sensor,,0,6,5792757,303537,18735416,68671044,40971446418,40971446418
486,1691184518687,sensor,,0,7,9337798,624829,23611399,86178612,40971404811,40971404811
487,1691184518687,sensor,,0,8,2908154,263531,12604621,46226778,40971371999,40971371999
488,1691184518687,sensor,,0,9,2138393,106934,5647160,20114016,40971344855,40971344855
489,1691184518687,sensor,,0,0,6070592,251834,15014525,55467594,40971305417,40971305417
490,1691184518687,sensor,,0,1,12863808,496308,21093431,78276900,40971273435,40971273435
491,1691184518687,sensor,,0,2,20979066,361652,21183978,78682890,40971292474,40971292474
492,1691184519688,sensor,,0,3,1489126,78934,3400859,12428442,41971821863,41971821863
493,1691184519688,sensor,,0,11,62538467,344897,30820501,46368972,41971841318,41971841318
494,1691184519688,sensor,,0,10,6663627,565246,22150781,81151980,41971772354,41971772354
495,1691184519688,sensor,,0,4,6287288,477496,20674503,76378692,41971805749,41971805749
496,1691184519688,sensor,,0,5,4634124,164002,6256295,21152898,41971763978,41971763978
497,1691184519688,sensor,,0,6,5014656,290697,18166619,64127076,41971758384,41971758384
498,1691184519688,sensor,,0,7,8619915,658702,21701625,78855816,41971717188,41971717188
499,1691184519688,sensor,,0,8,4635283,369021,16891383,61682010,41971688553,41971688553
500,1691184519688,sensor,,0,9,107529937,494368,58772661,61168770,41971658337,41971658337
501,1691184519688,sensor,,0,0,5686006,302281,16999693,60192834,41971628212,41971628212
502,1691184519688,sensor,,0,1,7951741,647824,23030567,84296940,41971594783,41971594783
503,1691184519688,sensor,,0,2,24176601,305775,22973195,67954302,41971608700,41971608700
504,1691184520688,sensor,,0,3,853117,39671,1971108,7309458,42972081167,42972081167
505,1691184520688,sensor,,0,11,1414264,95047,4117640,14416116,42972070431,42972070431
506,1691184520688,sensor,,0,10,67403657,912453,51674546,122748366,42971954163,42971954163
507,1691184520688,sensor,,0,4,5802498,504629,21230801,76553958,42972005944,42972005944
508,1691184520688,sensor,,0,5,4571153,148338,5883020,21112104,42971909796,42971909796
509,1691184520688,sensor,,0,6,6503966,425975,21618517,77043096,42971887909,42971887909
510,1691184520688,sensor,,0,7,7523640,620190,19812822,71675760,42971826670,42971826670
511,1691184520688,sensor,,0,8,5805421,443314,18609909,68457948,42971771836,42971771836
512,1691184520688,sensor,,0,9,105941205,493501,58043453,60757944,42971713074,42971713074
513,1691184520688,sensor,,0,0,6072439,337565,17649014,64691484,42971659480,42971659480
514,1691184520688,sensor,,0,1,5354632,461253,14911272,54783534,42971603141,42971603141
515,1691184520688,sensor,,0,2,20090706,294820,19625233,71495502,42971620316,42971620316
